,State_FIPS_Code,State,State_Abbreviation,City/County,Year,Annual_Minimum,Annual_Average,Annual_Maximum,Local_greater_State_min_wage,County_FIPS_Code
875,6,California,CA,San Leandro,2005,6.75,6.75,6.75,0,06001
876,6,California,CA,San Leandro,2006,6.75,6.75,6.75,0,06001
877,6,California,CA,San Leandro,2007,7.5,7.5,7.5,0,06001
878,6,California,CA,San Leandro,2008,8.0,8.0,8.0,0,06001
879,6,California,CA,San Leandro,2009,8.0,8.0,8.0,0,06001
880,6,California,CA,San Leandro,2010,8.0,8.0,8.0,0,06001
881,6,California,CA,San Leandro,2011,8.0,8.0,8.0,0,06001
882,6,California,CA,San Leandro,2012,8.0,8.0,8.0,0,06001
883,6,California,CA,San Leandro,2013,8.0,8.0,8.0,0,06001
884,6,California,CA,San Leandro,2014,8.0,8.504109589041096,9.0,0,06001
885,6,California,CA,San Leandro,2015,9.0,9.0,9.0,0,06001
886,6,California,CA,San Leandro,2016,10.0,10.0,10.0,0,06001
887,6,California,CA,San Leandro,2017,10.5,11.256164383561643,12.0,1,06001
888,6,California,CA,San Leandro,2018,12.0,12.504109589041096,13.0,1,06001
889,6,California,CA,San Leandro,2019,13.0,13.504109589041096,14.0,1,06001
890,6,California,CA,San Leandro,2020,14.0,14.502732240437158,15.0,1,06001
891,6,California,CA,San Leandro,2021,15.0,15.0,15.0,1,06001
892,6,California,CA,San Leandro,2022,15.0,15.0,15.0,0,06001
893,6,California,CA,San Mateo,2004,6.75,6.75,6.75,0,06081
894,6,California,CA,San Mateo,2005,6.75,6.75,6.75,0,06081
895,6,California,CA,San Mateo,2006,6.75,6.75,6.75,0,06081
896,6,California,CA,San Mateo,2007,7.5,7.5,7.5,0,06081
897,6,California,CA,San Mateo,2008,8.0,8.0,8.0,0,06081
898,6,California,CA,San Mateo,2009,8.0,8.0,8.0,0,06081
899,6,California,CA,San Mateo,2010,8.0,8.0,8.0,0,06081
900,6,California,CA,San Mateo,2011,8.0,8.0,8.0,0,06081
901,6,California,CA,San Mateo,2012,8.0,8.0,8.0,0,06081
902,6,California,CA,San Mateo,2013,8.0,8.0,8.0,0,06081
903,6,California,CA,San Mateo,2014,8.0,8.504109589041096,9.0,0,06081
904,6,California,CA,San Mateo,2015,9.0,9.0,9.0,0,06081
905,6,California,CA,San Mateo,2016,10.0,10.0,10.0,0,06081
906,6,California,CA,San Mateo,2017,12.0,12.0,12.0,1,06081
907,6,California,CA,San Mateo,2018,13.5,13.5,13.5,1,06081
908,6,California,CA,San Mateo,2019,15.0,15.0,15.0,1,06081
909,6,California,CA,San Mateo,2020,15.38,15.380000000000086,15.38,1,06081
910,6,California,CA,San Mateo,2021,15.620000000000001,15.61999999999991,15.620000000000001,1,06081
911,6,California,CA,San Mateo,2022,16.2,16.199999999999893,16.2,1,06081
912,6,California,CA,Santa Clara,2004,6.75,6.75,6.75,0,06085
913,6,California,CA,Santa Clara,2005,6.75,6.75,6.75,0,06085
914,6,California,CA,Santa Clara,2006,6.75,6.75,6.75,0,06085
915,6,California,CA,Santa Clara,2007,7.5,7.5,7.5,0,06085
916,6,California,CA,Santa Clara,2008,8.0,8.0,8.0,0,06085
917,6,California,CA,Santa Clara,2009,8.0,8.0,8.0,0,06085
918,6,California,CA,Santa Clara,2010,8.0,8.0,8.0,0,06085
919,6,California,CA,Santa Clara,2011,8.0,8.0,8.0,0,06085
920,6,California,CA,Santa Clara,2012,8.0,8.0,8.0,0,06085
921,6,California,CA,Santa Clara,2013,8.0,8.0,8.0,0,06085
922,6,California,CA,Santa Clara,2014,8.0,8.504109589041096,9.0,0,06085
923,6,California,CA,Santa Clara,2015,9.0,9.0,9.0,0,06085
924,6,California,CA,Santa Clara,2016,11.0,11.0,11.0,1,06085
925,6,California,CA,Santa Clara,2017,11.1,11.099999999999936,11.1,1,06085
926,6,California,CA,Santa Clara,2018,13.0,13.0,13.0,1,06085
927,6,California,CA,Santa Clara,2019,15.0,15.0,15.0,1,06085
928,6,California,CA,Santa Clara,2020,15.4,15.399999999999947,15.4,1,06085
929,6,California,CA,Santa Clara,2021,15.65,15.649999999999944,15.65,1,06085
930,6,California,CA,Santa Clara,2022,16.4,16.399999999999928,16.4,1,06085
931,35,New Mexico,NM,Santa Fe,2004,8.5,8.5,8.5,1,35049
932,35,New Mexico,NM,Santa Fe,2005,8.5,8.5,8.5,1,35049
933,35,New Mexico,NM,Santa Fe,2006,9.5,9.5,9.5,1,35049
934,35,New Mexico,NM,Santa Fe,2007,9.5,9.5,9.5,1,35049
935,35,New Mexico,NM,Santa Fe,2008,9.5,9.5,9.5,1,35049
936,35,New Mexico,NM,Santa Fe,2009,9.5,9.5,9.5,1,35049
937,35,New Mexico,NM,Santa Fe,2010,9.5,9.5,9.5,1,35049
938,35,New Mexico,NM,Santa Fe,2011,9.5,9.5,9.5,1,35049
939,35,New Mexico,NM,Santa Fe,2012,9.5,10.160491803278658,10.290000000000001,1,35049
940,35,New Mexico,NM,Santa Fe,2013,10.290000000000001,10.47443835616448,10.51,1,35049
941,35,New Mexico,NM,Santa Fe,2014,10.51,10.635753424657482,10.66,1,35049
942,35,New Mexico,NM,Santa Fe,2015,10.66,10.810904109589094,10.84,1,35049
943,35,New Mexico,NM,Santa Fe,2016,10.84,10.89852459016388,10.91,1,35049
944,35,New Mexico,NM,Santa Fe,2017,10.91,11.060904109589096,11.09,1,35049
945,35,New Mexico,NM,Santa Fe,2018,11.09,11.349890410958965,11.4,1,35049
946,35,New Mexico,NM,Santa Fe,2019,11.4,11.735342465753503,11.8,1,35049
947,35,New Mexico,NM,Santa Fe,2020,11.8,12.05081967213111,12.1,1,35049
948,35,New Mexico,NM,Santa Fe,2021,12.1,12.284438356164426,12.32,1,35049
949,35,New Mexico,NM,Santa Fe,2022,12.32,12.848164383561556,12.950000000000001,1,35049
950,35,New Mexico,NM,Santa Fe County,2004,5.15,5.150000000000033,5.15,0,35049
951,35,New Mexico,NM,Santa Fe County,2005,5.15,5.150000000000033,5.15,0,35049
952,35,New Mexico,NM,Santa Fe County,2006,5.15,5.150000000000033,5.15,0,35049
953,35,New Mexico,NM,Santa Fe County,2007,5.15,5.458767123287624,5.8500000000000005,0,35049
954,35,New Mexico,NM,Santa Fe County,2008,6.5,6.521994535519138,6.55,0,35049
955,35,New Mexico,NM,Santa Fe County,2009,7.5,7.5,7.5,0,35049
956,35,New Mexico,NM,Santa Fe County,2010,7.5,7.5,7.5,0,35049
957,35,New Mexico,NM,Santa Fe County,2011,7.5,7.5,7.5,0,35049
958,35,New Mexico,NM,Santa Fe County,2012,7.5,7.5,7.5,0,35049
959,35,New Mexico,NM,Santa Fe County,2013,7.5,7.5,7.5,0,35049
960,35,New Mexico,NM,Santa Fe County,2014,7.5,9.6643835616438,10.66,1,35049
961,35,New Mexico,NM,Santa Fe County,2015,10.66,10.810904109589094,10.84,1,35049
962,35,New Mexico,NM,Santa Fe County,2016,10.84,10.89852459016388,10.91,1,35049
963,35,New Mexico,NM,Santa Fe County,2017,10.91,11.060904109589096,11.09,1,35049
964,35,New Mexico,NM,Santa Fe County,2018,11.09,11.349890410958965,11.4,1,35049
965,35,New Mexico,NM,Santa Fe County,2019,11.4,11.735342465753503,11.8,1,35049
966,35,New Mexico,NM,Santa Fe County,2020,11.8,12.05081967213111,12.1,1,35049
967,35,New Mexico,NM,Santa Fe County,2021,12.1,12.284438356164426,12.32,1,35049
968,35,New Mexico,NM,Santa Fe County,2022,12.32,12.3217260273973,12.950000000000001,1,35049
969,6,California,CA,Santa Monica,2004,6.75,6.75,6.75,0,06037
970,6,California,CA,Santa Monica,2005,6.75,6.75,6.75,0,06037
971,6,California,CA,Santa Monica,2006,6.75,6.75,6.75,0,06037
972,6,California,CA,Santa Monica,2007,7.5,7.5,7.5,0,06037
973,6,California,CA,Santa Monica,2008,8.0,8.0,8.0,0,06037
974,6,California,CA,Santa Monica,2009,8.0,8.0,8.0,0,06037
975,6,California,CA,Santa Monica,2010,8.0,8.0,8.0,0,06037
976,6,California,CA,Santa Monica,2011,8.0,8.0,8.0,0,06037
977,6,California,CA,Santa Monica,2012,8.0,8.0,8.0,0,06037
978,6,California,CA,Santa Monica,2013,8.0,8.0,8.0,0,06037
979,6,California,CA,Santa Monica,2014,8.0,8.504109589041096,9.0,0,06037
980,6,California,CA,Santa Monica,2015,9.0,9.0,9.0,0,06037
981,6,California,CA,Santa Monica,2016,10.0,10.251366120218579,10.5,1,06037
982,6,California,CA,Santa Monica,2017,10.5,11.256164383561643,12.0,1,06037
983,6,California,CA,Santa Monica,2018,12.0,12.63013698630137,13.25,1,06037
984,6,California,CA,Santa Monica,2019,13.25,13.754109589041096,14.25,1,06037
985,6,California,CA,Santa Monica,2020,14.25,14.62704918032787,15.0,1,06037
986,6,California,CA,Santa Monica,2021,15.0,15.0,15.0,1,06037
987,6,California,CA,Santa Monica,2022,15.0,15.48394520547947,15.96,1,06037
988,6,California,CA,Santa Rosa,2004,6.75,6.75,6.75,0,06097
989,6,California,CA,Santa Rosa,2005,6.75,6.75,6.75,0,06097
990,6,California,CA,Santa Rosa,2006,6.75,6.75,6.75,0,06097
991,6,California,CA,Santa Rosa,2007,7.5,7.5,7.5,0,06097
992,6,California,CA,Santa Rosa,2008,8.0,8.0,8.0,0,06097
993,6,California,CA,Santa Rosa,2009,8.0,8.0,8.0,0,06097
994,6,California,CA,Santa Rosa,2010,8.0,8.0,8.0,0,06097
995,6,California,CA,Santa Rosa,2011,8.0,8.0,8.0,0,06097
996,6,California,CA,Santa Rosa,2012,8.0,8.0,8.0,0,06097
997,6,California,CA,Santa Rosa,2013,8.0,8.0,8.0,0,06097
998,6,California,CA,Santa Rosa,2014,8.0,8.504109589041096,9.0,0,06097
999,6,California,CA,Santa Rosa,2015,9.0,9.0,9.0,0,06097
1000,6,California,CA,Santa Rosa,2016,10.0,10.0,10.0,0,06097
1001,6,California,CA,Santa Rosa,2017,10.5,10.5,10.5,0,06097
1002,6,California,CA,Santa Rosa,2018,11.0,11.0,11.0,0,06097
1003,6,California,CA,Santa Rosa,2019,12.0,12.0,12.0,0,06097
1004,6,California,CA,Santa Rosa,2020,13.0,14.005464480874316,15.0,1,06097
1005,6,California,CA,Santa Rosa,2021,15.0,15.100821917808128,15.200000000000001,1,06097
1006,6,California,CA,Santa Rosa,2022,15.200000000000001,15.527671232876779,15.85,1,06097
1007,53,Washington,WA,SeaTac,2004,7.16,7.159999999999996,7.16,0,53033
1008,53,Washington,WA,SeaTac,2005,7.3500000000000005,7.34999999999995,7.3500000000000005,0,53033
1009,53,Washington,WA,SeaTac,2006,7.63,7.6300000000000665,7.63,0,53033
1010,53,Washington,WA,SeaTac,2007,7.930000000000001,7.929999999999967,7.930000000000001,0,53033
1011,53,Washington,WA,SeaTac,2008,8.07,8.070000000000036,8.07,0,53033
1012,53,Washington,WA,SeaTac,2009,8.55,8.550000000000042,8.55,0,53033
1013,53,Washington,WA,SeaTac,2010,8.55,8.550000000000042,8.55,0,53033
1014,53,Washington,WA,SeaTac,2011,8.67,8.670000000000043,8.67,0,53033
1015,53,Washington,WA,SeaTac,2012,9.040000000000001,9.03999999999997,9.040000000000001,0,53033
1016,53,Washington,WA,SeaTac,2013,9.19,9.190000000000046,9.19,0,53033
1017,53,Washington,WA,SeaTac,2014,15.0,15.0,15.0,1,53033
1018,53,Washington,WA,SeaTac,2015,15.0,15.060493150684877,15.24,1,53033
1019,53,Washington,WA,SeaTac,2016,15.24,15.239999999999867,15.24,1,53033
1020,53,Washington,WA,SeaTac,2017,15.34,15.340000000000078,15.34,1,53033
1021,53,Washington,WA,SeaTac,2018,15.64,15.640000000000063,15.64,1,53033
1022,53,Washington,WA,SeaTac,2019,16.09,16.09000000000008,16.09,1,53033
1023,53,Washington,WA,SeaTac,2020,16.34,16.340000000000085,16.34,1,53033
1024,53,Washington,WA,SeaTac,2021,16.57,16.569999999999954,16.57,1,53033
1025,53,Washington,WA,SeaTac,2022,17.54,17.539999999999967,17.54,1,53033
1026,53,Washington,WA,Seattle,2004,7.16,7.159999999999996,7.16,0,53033
1027,53,Washington,WA,Seattle,2005,7.3500000000000005,7.34999999999995,7.3500000000000005,0,53033
1028,53,Washington,WA,Seattle,2006,7.63,7.6300000000000665,7.63,0,53033
1029,53,Washington,WA,Seattle,2007,7.930000000000001,7.929999999999967,7.930000000000001,0,53033
1030,53,Washington,WA,Seattle,2008,8.07,8.070000000000036,8.07,0,53033
1031,53,Washington,WA,Seattle,2009,8.55,8.550000000000042,8.55,0,53033
1032,53,Washington,WA,Seattle,2010,8.55,8.550000000000042,8.55,0,53033
1033,53,Washington,WA,Seattle,2011,8.67,8.670000000000043,8.67,0,53033
1034,53,Washington,WA,Seattle,2012,9.040000000000001,9.03999999999997,9.040000000000001,0,53033
1035,53,Washington,WA,Seattle,2013,9.19,9.190000000000046,9.19,0,53033
1036,53,Washington,WA,Seattle,2014,9.32,9.320000000000054,9.32,0,53033
1037,53,Washington,WA,Seattle,2015,9.47,10.622739726027401,11.0,1,53033
1038,53,Washington,WA,Seattle,2016,13.0,13.0,13.0,1,53033
1039,53,Washington,WA,Seattle,2017,15.0,15.0,15.0,1,53033
1040,53,Washington,WA,Seattle,2018,15.450000000000001,15.449999999999894,15.450000000000001,1,53033
1041,53,Washington,WA,Seattle,2019,16.0,16.0,16.0,1,53033
1042,53,Washington,WA,Seattle,2020,15.75,15.75,15.75,1,53033
1043,53,Washington,WA,Seattle,2021,16.69,16.689999999999902,16.69,1,53033
1044,53,Washington,WA,Seattle,2022,17.27,17.27000000000014,17.27,1,53033
1045,6,California,CA,Sonoma,2004,6.75,6.75,6.75,0,06097
1046,6,California,CA,Sonoma,2005,6.75,6.75,6.75,0,06097
1047,6,California,CA,Sonoma,2006,6.75,6.75,6.75,0,06097
1048,6,California,CA,Sonoma,2007,7.5,7.5,7.5,0,06097
1049,6,California,CA,Sonoma,2008,8.0,8.0,8.0,0,06097
1050,6,California,CA,Sonoma,2009,8.0,8.0,8.0,0,06097
1051,6,California,CA,Sonoma,2010,8.0,8.0,8.0,0,06097
1052,6,California,CA,Sonoma,2011,8.0,8.0,8.0,0,06097
1053,6,California,CA,Sonoma,2012,8.0,8.0,8.0,0,06097
1054,6,California,CA,Sonoma,2013,8.0,8.0,8.0,0,06097
1055,6,California,CA,Sonoma,2014,8.0,8.504109589041096,9.0,0,06097
1056,6,California,CA,Sonoma,2015,9.0,9.0,9.0,0,06097
1057,6,California,CA,Sonoma,2016,10.0,10.0,10.0,0,06097
1058,6,California,CA,Sonoma,2017,10.5,10.5,10.5,0,06097
1059,6,California,CA,Sonoma,2018,11.0,11.0,11.0,0,06097
1060,6,California,CA,Sonoma,2019,12.0,12.0,12.0,0,06097
1061,6,California,CA,Sonoma,2020,13.5,13.5,13.5,1,06097
1062,6,California,CA,Sonoma,2021,15.0,15.0,15.0,1,06097
1063,6,California,CA,Sonoma,2022,16.0,16.0,16.0,1,06097
1064,27,Minnesota,MN,St. Paul,2004,5.15,5.150000000000033,5.15,0,27123
1065,27,Minnesota,MN,St. Paul,2005,5.15,5.569178082191814,6.15,0,27123
1066,27,Minnesota,MN,St. Paul,2006,6.15,6.150000000000042,6.15,0,27123
1067,27,Minnesota,MN,St. Paul,2007,6.15,6.150000000000042,6.15,0,27123
1068,27,Minnesota,MN,St. Paul,2008,6.15,6.325956284153014,6.55,0,27123
1069,27,Minnesota,MN,St. Paul,2009,6.55,6.858767123287659,7.25,0,27123
1070,27,Minnesota,MN,St. Paul,2010,7.25,7.25,7.25,0,27123
1071,27,Minnesota,MN,St. Paul,2011,7.25,7.25,7.25,0,27123
1072,27,Minnesota,MN,St. Paul,2012,7.25,7.25,7.25,0,27123
1073,27,Minnesota,MN,St. Paul,2013,7.25,7.25,7.25,0,27123
1074,27,Minnesota,MN,St. Paul,2014,7.25,7.564383561643836,8.0,0,27123
1075,27,Minnesota,MN,St. Paul,2015,8.0,8.419178082191781,9.0,0,27123
1076,27,Minnesota,MN,St. Paul,2016,9.0,9.209016393442623,9.5,0,27123
1077,27,Minnesota,MN,St. Paul,2017,9.5,9.5,9.5,0,27123
1078,27,Minnesota,MN,St. Paul,2018,9.65,9.650000000000059,9.65,0,27123
1079,27,Minnesota,MN,St. Paul,2019,9.86,9.86000000000003,9.86,0,27123
1080,27,Minnesota,MN,St. Paul,2020,12.5,12.5,12.5,1,27123
1081,27,Minnesota,MN,St. Paul,2021,12.5,12.5,12.5,1,27123
1082,27,Minnesota,MN,St. Paul,2022,12.5,13.76027397260274,15.0,1,27123
1083,6,California,CA,Sunnyvale,2004,6.75,6.75,6.75,0,06085
1084,6,California,CA,Sunnyvale,2005,6.75,6.75,6.75,0,06085
1085,6,California,CA,Sunnyvale,2006,6.75,6.75,6.75,0,06085
1086,6,California,CA,Sunnyvale,2007,7.5,7.5,7.5,0,06085
1087,6,California,CA,Sunnyvale,2008,8.0,8.0,8.0,0,06085
1088,6,California,CA,Sunnyvale,2009,8.0,8.0,8.0,0,06085
1089,6,California,CA,Sunnyvale,2010,8.0,8.0,8.0,0,06085
1090,6,California,CA,Sunnyvale,2011,8.0,8.0,8.0,0,06085
1091,6,California,CA,Sunnyvale,2012,8.0,8.0,8.0,0,06085
1092,6,California,CA,Sunnyvale,2013,8.0,8.0,8.0,0,06085
1093,6,California,CA,Sunnyvale,2014,8.0,8.504109589041096,9.0,0,06085
1094,6,California,CA,Sunnyvale,2015,10.3,10.300000000000066,10.3,1,06085
1095,6,California,CA,Sunnyvale,2016,10.3,10.651912568305995,11.0,1,06085
1096,6,California,CA,Sunnyvale,2017,13.0,13.0,13.0,1,06085
1097,6,California,CA,Sunnyvale,2018,15.0,15.0,15.0,1,06085
1098,6,California,CA,Sunnyvale,2019,15.65,15.649999999999944,15.65,1,06085
1099,6,California,CA,Sunnyvale,2020,16.05,16.050000000000107,16.05,1,06085
1100,6,California,CA,Sunnyvale,2021,16.3,16.300000000000107,16.3,1,06085
1101,6,California,CA,Sunnyvale,2022,17.1,17.100000000000083,17.1,1,06085
1102,53,Washington,WA,Tacoma,2004,7.16,7.159999999999996,7.16,0,53053
1103,53,Washington,WA,Tacoma,2005,7.3500000000000005,7.34999999999995,7.3500000000000005,0,53053
1104,53,Washington,WA,Tacoma,2006,7.63,7.6300000000000665,7.63,0,53053
1105,53,Washington,WA,Tacoma,2007,7.930000000000001,7.929999999999967,7.930000000000001,0,53053
1106,53,Washington,WA,Tacoma,2008,8.07,8.070000000000036,8.07,0,53053
1107,53,Washington,WA,Tacoma,2009,8.55,8.550000000000042,8.55,0,53053
1108,53,Washington,WA,Tacoma,2010,8.55,8.550000000000042,8.55,0,53053
1109,53,Washington,WA,Tacoma,2011,8.67,8.670000000000043,8.67,0,53053
1110,53,Washington,WA,Tacoma,2012,9.040000000000001,9.03999999999997,9.040000000000001,0,53053
1111,53,Washington,WA,Tacoma,2013,9.19,9.190000000000046,9.19,0,53053
1112,53,Washington,WA,Tacoma,2014,9.32,9.320000000000054,9.32,0,53053
1113,53,Washington,WA,Tacoma,2015,9.47,9.469999999999931,9.47,0,53053
1114,53,Washington,WA,Tacoma,2016,9.47,10.275464480874257,10.35,1,53053
1115,53,Washington,WA,Tacoma,2017,11.15,11.150000000000064,11.15,1,53053
1116,53,Washington,WA,Tacoma,2018,12.0,12.0,12.0,1,53053
1117,53,Washington,WA,Tacoma,2019,12.35,12.349999999999975,12.35,1,53053
1118,53,Washington,WA,Tacoma,2020,12.35,12.349999999999977,12.35,0,53053
1119,53,Washington,WA,Tacoma,2021,12.35,12.349999999999975,12.35,0,53053
1120,53,Washington,WA,Tacoma,2022,12.35,12.349999999999975,12.35,0,53053
1121,19,Iowa,IA,Wapello County,2004,5.15,5.150000000000033,5.15,0,19179
1122,19,Iowa,IA,Wapello County,2005,5.15,5.150000000000033,5.15,0,19179
1123,19,Iowa,IA,Wapello County,2006,5.15,5.150000000000033,5.15,0,19179
1124,19,Iowa,IA,Wapello County,2007,5.15,5.941095890410978,6.2,0,19179
1125,19,Iowa,IA,Wapello County,2008,7.25,7.25,7.25,0,19179
1126,19,Iowa,IA,Wapello County,2009,7.25,7.25,7.25,0,19179
1127,19,Iowa,IA,Wapello County,2010,7.25,7.25,7.25,0,19179
1128,19,Iowa,IA,Wapello County,2011,7.25,7.25,7.25,0,19179
1129,19,Iowa,IA,Wapello County,2012,7.25,7.25,7.25,0,19179
1130,19,Iowa,IA,Wapello County,2013,7.25,7.25,7.25,0,19179
1131,19,Iowa,IA,Wapello County,2014,7.25,7.25,7.25,0,19179
1132,19,Iowa,IA,Wapello County,2015,7.25,7.25,7.25,0,19179
1133,19,Iowa,IA,Wapello County,2016,7.25,7.25,7.25,0,19179
1134,19,Iowa,IA,Wapello County,2017,7.25,7.47904109589037,8.2,1,19179
1135,19,Iowa,IA,Wapello County,2018,7.25,7.25,7.25,0,19179
1136,19,Iowa,IA,Wapello County,2019,7.25,7.25,7.25,0,19179
1137,19,Iowa,IA,Wapello County,2020,7.25,7.25,7.25,0,19179
1138,19,Iowa,IA,Wapello County,2021,7.25,7.25,7.25,0,19179
1139,19,Iowa,IA,Wapello County,2022,7.25,7.25,7.25,0,19179
1140,11,District of Columbia,DC,Washington,2004,6.15,6.150000000000042,6.15,0,11001
1141,11,District of Columbia,DC,Washington,2005,6.6000000000000005,6.599999999999955,6.6000000000000005,0,11001
1142,11,District of Columbia,DC,Washington,2006,7.0,7.0,7.0,0,11001
1143,11,District of Columbia,DC,Washington,2007,7.0,7.0,7.0,0,11001
1144,11,District of Columbia,DC,Washington,2008,7.0,7.2419398907104116,7.55,0,11001
1145,11,District of Columbia,DC,Washington,2009,7.55,7.858767123287656,8.25,0,11001
1146,11,District of Columbia,DC,Washington,2010,8.25,8.25,8.25,0,11001
1147,11,District of Columbia,DC,Washington,2011,8.25,8.25,8.25,0,11001
1148,11,District of Columbia,DC,Washington,2012,8.25,8.25,8.25,0,11001
1149,11,District of Columbia,DC,Washington,2013,8.25,8.25,8.25,0,11001
1150,11,District of Columbia,DC,Washington,2014,8.25,8.88013698630137,9.5,0,11001
1151,11,District of Columbia,DC,Washington,2015,9.5,10.004109589041096,10.5,0,11001
1152,11,District of Columbia,DC,Washington,2016,10.5,11.002732240437158,11.5,0,11001
1153,11,District of Columbia,DC,Washington,2017,11.5,12.004109589041096,12.5,0,11001
1154,11,District of Columbia,DC,Washington,2018,12.5,12.878082191780821,13.25,0,11001
1155,11,District of Columbia,DC,Washington,2019,13.25,13.628082191780821,14.0,0,11001
1156,11,District of Columbia,DC,Washington,2020,14.0,14.502732240437158,15.0,0,11001
1157,11,District of Columbia,DC,Washington,2021,15.0,15.100821917808128,15.200000000000001,0,11001
1158,11,District of Columbia,DC,Washington,2022,15.200000000000001,15.651232876712395,16.1,0,11001
